
---------- Begin Simulation Statistics ----------
final_tick                               1396953022500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 115140                       # Simulator instruction rate (inst/s)
host_mem_usage                                6345380                       # Number of bytes of host memory used
host_op_rate                                   171669                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                  8685.04                       # Real time elapsed on the host
host_tick_rate                              160845851                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                  1000000003                       # Number of instructions simulated
sim_ops                                    1490953066                       # Number of ops (including micro ops) simulated
sim_seconds                                  1.396953                       # Number of seconds simulated
sim_ticks                                1396953022500                       # Number of ticks simulated
system.cpu.cc_regfile_reads                 202231077                       # number of cc regfile reads
system.cpu.cc_regfile_writes                204940630                       # number of cc regfile writes
system.cpu.committedInsts                  1000000003                       # Number of Instructions Simulated
system.cpu.committedOps                    1490953066                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               2.793906                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         2.793906                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                1473758675                       # number of floating regfile reads
system.cpu.fp_regfile_writes                815309879                       # number of floating regfile writes
system.cpu.idleCycles                          931091                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts                46446                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                 36721848                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     0.545626                       # Inst execution rate
system.cpu.iew.exec_refs                    508103219                       # number of memory reference insts executed
system.cpu.iew.exec_stores                  192390645                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                 4235871                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts             315810580                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                507                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts              6355                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts            192924393                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts          1527755315                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts             315712574                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts            185791                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts            1524428635                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                  38865                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents             804977909                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                 361370                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles             806024282                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents           9419                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect        11981                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect          34465                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                1408738283                       # num instructions consuming a value
system.cpu.iew.wb_count                    1520759565                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.604418                       # average fanout of values written-back
system.cpu.iew.wb_producers                 851466280                       # num instructions producing a value
system.cpu.iew.wb_rate                       0.544313                       # insts written-back per cycle
system.cpu.iew.wb_sent                     1524193379                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads               1578548465                       # number of integer regfile reads
system.cpu.int_regfile_writes               495238579                       # number of integer regfile writes
system.cpu.ipc                               0.357922                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         0.357922                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::SimdSha1Hash2              0      0.00%     66.67% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash             0      0.00%     66.67% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash2            0      0.00%     66.67% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma2              0      0.00%     66.67% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma3              0      0.00%     66.67% # Type of FU issued
system.cpu.iq.FU_type_0::SimdPredAlu                0      0.00%     66.67% # Type of FU issued
system.cpu.iq.FU_type_0::MemRead            109469062      7.18%     73.85% # Type of FU issued
system.cpu.iq.FU_type_0::MemWrite            79504638      5.21%     79.07% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemRead       206271679     13.53%     92.59% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite      112900543      7.41%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total             1524614429                       # Type of FU issued
system.cpu.iq.fp_alu_accesses               956757879                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads          1892262517                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses    933997404                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes          958271470                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                    25782482                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.016911                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                 1558275      6.04%      6.04% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                      0      0.00%      6.04% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       0      0.00%      6.04% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%      6.04% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                     0      0.00%      6.04% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     4      0.00%      6.04% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%      6.04% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%      6.04% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%      6.04% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    0      0.00%      6.04% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%      6.04% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%      6.04% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%      6.04% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                4457232     17.29%     23.33% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      0      0.00%     23.33% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                     12      0.00%     23.33% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                682564      2.65%     25.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     25.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     25.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                    0      0.00%     25.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     25.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     25.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     25.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd           5377490     20.86%     46.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     46.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     46.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%     46.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv           3213373     12.46%     59.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     59.30% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult          3615882     14.02%     73.32% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     73.32% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     73.32% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     73.32% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     73.32% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     73.32% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     73.32% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     73.32% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     73.32% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     73.32% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     73.32% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     73.32% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     73.32% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     73.32% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     73.32% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     73.32% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     73.32% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead                2877319     11.16%     84.48% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite                 92908      0.36%     84.84% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead           3646722     14.14%     98.99% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite           260701      1.01%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses              592326120                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads         3975729653                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses    586762161                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes         606295069                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                 1527754688                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                1524614429                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                 627                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined        36802185                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued              5878                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved            191                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined     24236436                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples    2792974955                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         0.545875                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        1.546705                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0          2363301542     84.62%     84.62% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1            84431897      3.02%     87.64% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2           109527222      3.92%     91.56% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3            48155334      1.72%     93.28% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4            47878456      1.71%     95.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5            43451519      1.56%     96.55% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6            38028570      1.36%     97.92% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7            25884073      0.93%     98.84% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8            32316342      1.16%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            8                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total      2792974955                       # Number of insts issued each cycle
system.cpu.iq.rate                           0.545693                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                      0                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads                  0                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses            0                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes                 0                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads           5818756                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores          1157638                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads            315810580                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores           192924393                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads               589869338                       # number of misc regfile reads
system.cpu.misc_regfile_writes                    434                       # number of misc regfile writes
system.cpu.numCycles                       2793906046                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.timesIdled                           12214                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.workload.numSyscalls                   105                       # Number of system calls
system.ruby.Directory_Controller.CleanReplacement      7345079      0.00%      0.00%
system.ruby.Directory_Controller.Data        16820489      0.00%      0.00%
system.ruby.Directory_Controller.Fetch       24198336      0.00%      0.00%
system.ruby.Directory_Controller.I.Fetch     24198336      0.00%      0.00%
system.ruby.Directory_Controller.IM.Memory_Data     24198335      0.00%      0.00%
system.ruby.Directory_Controller.M.CleanReplacement      7345079      0.00%      0.00%
system.ruby.Directory_Controller.M.Data      16820489      0.00%      0.00%
system.ruby.Directory_Controller.MI.Memory_Ack     16820489      0.00%      0.00%
system.ruby.Directory_Controller.Memory_Ack     16820489      0.00%      0.00%
system.ruby.Directory_Controller.Memory_Data     24198335      0.00%      0.00%
system.ruby.IFETCH.hit_latency_hist_seqr::bucket_size            1                      
system.ruby.IFETCH.hit_latency_hist_seqr::max_bucket            9                      
system.ruby.IFETCH.hit_latency_hist_seqr::samples    115135543                      
system.ruby.IFETCH.hit_latency_hist_seqr |   115135543    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00%
system.ruby.IFETCH.hit_latency_hist_seqr::total    115135543                      
system.ruby.IFETCH.latency_hist_seqr::bucket_size           16                      
system.ruby.IFETCH.latency_hist_seqr::max_bucket          159                      
system.ruby.IFETCH.latency_hist_seqr::samples    115165464                      
system.ruby.IFETCH.latency_hist_seqr::mean     0.000001                      
system.ruby.IFETCH.latency_hist_seqr::stdev     0.013046                      
system.ruby.IFETCH.latency_hist_seqr     |   115165463    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           1      0.00%    100.00% |           0      0.00%    100.00%
system.ruby.IFETCH.latency_hist_seqr::total    115165464                      
system.ruby.IFETCH.miss_latency_hist_seqr::bucket_size           16                      
system.ruby.IFETCH.miss_latency_hist_seqr::max_bucket          159                      
system.ruby.IFETCH.miss_latency_hist_seqr::samples        29921                      
system.ruby.IFETCH.miss_latency_hist_seqr::mean     0.004679                      
system.ruby.IFETCH.miss_latency_hist_seqr::stdev     0.809357                      
system.ruby.IFETCH.miss_latency_hist_seqr |       29920    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           1      0.00%    100.00% |           0      0.00%    100.00%
system.ruby.IFETCH.miss_latency_hist_seqr::total        29921                      
system.ruby.L1Cache_Controller.Data_Exclusive      9534022      0.00%      0.00%
system.ruby.L1Cache_Controller.Data_all_Acks     17031806      0.00%      0.00%
system.ruby.L1Cache_Controller.E.Inv             1358      0.00%      0.00%
system.ruby.L1Cache_Controller.E.L1_Replacement      9474751      0.00%      0.00%
system.ruby.L1Cache_Controller.E.Load       120971044      0.00%      0.00%
system.ruby.L1Cache_Controller.E.Store          57276      0.00%      0.00%
system.ruby.L1Cache_Controller.I.Ifetch         24628      0.00%      0.00%
system.ruby.L1Cache_Controller.I.L1_Replacement          192      0.00%      0.00%
system.ruby.L1Cache_Controller.I.Load            2071      0.00%      0.00%
system.ruby.L1Cache_Controller.I.Store            576      0.00%      0.00%
system.ruby.L1Cache_Controller.IM.Data_all_Acks     17001882      0.00%      0.00%
system.ruby.L1Cache_Controller.IM.L1_Replacement        17643      0.00%      0.00%
system.ruby.L1Cache_Controller.IS.Data_Exclusive      9534022      0.00%      0.00%
system.ruby.L1Cache_Controller.IS.Data_all_Acks        29924      0.00%      0.00%
system.ruby.L1Cache_Controller.IS.L1_Replacement        93804      0.00%      0.00%
system.ruby.L1Cache_Controller.Ifetch       115165468      0.00%      0.00%
system.ruby.L1Cache_Controller.Inv              29592      0.00%      0.00%
system.ruby.L1Cache_Controller.L1_Replacement     26648465      0.00%      0.00%
system.ruby.L1Cache_Controller.Load         232626780      0.00%      0.00%
system.ruby.L1Cache_Controller.M.Inv             1289      0.00%      0.00%
system.ruby.L1Cache_Controller.M.L1_Replacement     17057483      0.00%      0.00%
system.ruby.L1Cache_Controller.M.Load       102000031      0.00%      0.00%
system.ruby.L1Cache_Controller.M.Store      170989835      0.00%      0.00%
system.ruby.L1Cache_Controller.M_I.Ifetch            4      0.00%      0.00%
system.ruby.L1Cache_Controller.M_I.Load        121678      0.00%      0.00%
system.ruby.L1Cache_Controller.M_I.Store        18600      0.00%      0.00%
system.ruby.L1Cache_Controller.M_I.WB_Ack     26532234      0.00%      0.00%
system.ruby.L1Cache_Controller.NP.Ifetch         5293      0.00%      0.00%
system.ruby.L1Cache_Controller.NP.Inv            1635      0.00%      0.00%
system.ruby.L1Cache_Controller.NP.Load        9531954      0.00%      0.00%
system.ruby.L1Cache_Controller.NP.Store      17001307      0.00%      0.00%
system.ruby.L1Cache_Controller.S.Ifetch     115135543      0.00%      0.00%
system.ruby.L1Cache_Controller.S.Inv            25310      0.00%      0.00%
system.ruby.L1Cache_Controller.S.L1_Replacement         4592      0.00%      0.00%
system.ruby.L1Cache_Controller.S.Load               2      0.00%      0.00%
system.ruby.L1Cache_Controller.Store        188067594      0.00%      0.00%
system.ruby.L1Cache_Controller.WB_Ack        26532234      0.00%      0.00%
system.ruby.L2Cache_Controller.Ack_all          28303      0.00%      0.00%
system.ruby.L2Cache_Controller.Exclusive_Unblock     26535904      0.00%      0.00%
system.ruby.L2Cache_Controller.IM.Mem_Data     16833550      0.00%      0.00%
system.ruby.L2Cache_Controller.IS.Mem_Data        26959      0.00%      0.00%
system.ruby.L2Cache_Controller.ISS.Mem_Data      7337826      0.00%      0.00%
system.ruby.L2Cache_Controller.I_I.Ack_all        26945      0.00%      0.00%
system.ruby.L2Cache_Controller.L1_GETS        9534161      0.00%      0.00%
system.ruby.L2Cache_Controller.L1_GETX       17001887      0.00%      0.00%
system.ruby.L2Cache_Controller.L1_GET_INSTR        30412      0.00%      0.00%
system.ruby.L2Cache_Controller.L1_PUTX       26532234      0.00%      0.00%
system.ruby.L2Cache_Controller.L2_Replacement     16819214      0.00%      0.00%
system.ruby.L2Cache_Controller.L2_Replacement_clean      7346354      0.00%      0.00%
system.ruby.L2Cache_Controller.M.L1_GETS      2196196      0.00%      0.00%
system.ruby.L2Cache_Controller.M.L1_GETX       168331      0.00%      0.00%
