
---------- Begin Simulation Statistics ----------
final_tick                               209077026000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 265701                       # Simulator instruction rate (inst/s)
host_mem_usage                                5027620                       # Number of bytes of host memory used
host_op_rate                                   472330                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                  3763.62                       # Real time elapsed on the host
host_tick_rate                               55552055                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                  1000000000                       # Number of instructions simulated
sim_ops                                    1777670747                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.209077                       # Number of seconds simulated
sim_ticks                                209077026000                       # Number of ticks simulated
system.cpu.cc_regfile_reads                 557129657                       # number of cc regfile reads
system.cpu.cc_regfile_writes                860711309                       # number of cc regfile writes
system.cpu.committedInsts                  1000000000                       # Number of Instructions Simulated
system.cpu.committedOps                    1777670747                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.418154                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.418154                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                1356689405                       # number of floating regfile reads
system.cpu.fp_regfile_writes                553754602                       # number of floating regfile writes
system.cpu.idleCycles                          127619                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts                26411                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                 56047551                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     4.252842                       # Inst execution rate
system.cpu.iew.exec_refs                      1352012                       # number of memory reference insts executed
system.cpu.iew.exec_stores                     465726                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                  413245                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts                957866                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                852                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts              1544                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts               489270                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts          1778810762                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts                886286                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts             48302                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts            1778343168                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                   2694                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                 24576                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                  24465                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                 29190                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents            262                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect        15758                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect          10653                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                3025659370                       # num instructions consuming a value
system.cpu.iew.wb_count                    1778313789                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.504840                       # average fanout of values written-back
system.cpu.iew.wb_producers                1527472451                       # num instructions producing a value
system.cpu.iew.wb_rate                       4.252772                       # insts written-back per cycle
system.cpu.iew.wb_sent                     1778325853                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads               1615743928                       # number of integer regfile reads
system.cpu.int_regfile_writes              1195786883                       # number of integer regfile writes
system.cpu.ipc                               2.391463                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         2.391463                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::SimdSha1Hash2              0      0.00%     99.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash             0      0.00%     99.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash2            0      0.00%     99.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma2              0      0.00%     99.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma3              0      0.00%     99.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdPredAlu                0      0.00%     99.92% # Type of FU issued
system.cpu.iq.FU_type_0::MemRead               891292      0.05%     99.97% # Type of FU issued
system.cpu.iq.FU_type_0::MemWrite              467941      0.03%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemRead            5946      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite           2797      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total             1778391474                       # Type of FU issued
system.cpu.iq.fp_alu_accesses               609137538                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads          1218274145                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses    609135950                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes          609141860                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                       91658                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.000052                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                   73061     79.71%     79.71% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                      0      0.00%     79.71% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       0      0.00%     79.71% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     79.71% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                     0      0.00%     79.71% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     2      0.00%     79.71% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     79.71% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     79.71% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%     79.71% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    0      0.00%     79.71% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     79.71% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%     79.71% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     79.71% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                    580      0.63%     80.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      0      0.00%     80.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                     56      0.06%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                     0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                    0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd                 0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     80.41% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead                   9488     10.35%     90.76% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite                  8132      8.87%     99.63% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead               287      0.31%     99.94% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite               52      0.06%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses             1169317070                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads         2756631431                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses   1169177839                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes        1170809043                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                 1778809129                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                1778391474                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                1633                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined         1139915                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued              4540                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved            828                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined      1831502                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples     418026434                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         4.254256                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        1.255617                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0              914237      0.22%      0.22% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1              297748      0.07%      0.29% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2            28014643      6.70%      6.99% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3           111094106     26.58%     33.57% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4            83335123     19.94%     53.50% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5           110974418     26.55%     80.05% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6            83248974     19.91%     99.96% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7              101784      0.02%     99.99% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8               45401      0.01%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            8                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total       418026434                       # Number of insts issued each cycle
system.cpu.iq.rate                           4.252958                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                      0                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads                  0                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses            0                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes                 0                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads             23357                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores            24577                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads               957866                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores              489270                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads               113510890                       # number of misc regfile reads
system.cpu.misc_regfile_writes                    449                       # number of misc regfile writes
system.cpu.numCycles                        418154053                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.timesIdled                            1711                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.workload.numSyscalls                    74                       # Number of system calls
system.ruby.Directory_Controller.Fetch          11576      0.00%      0.00%
system.ruby.Directory_Controller.I.Fetch        11576      0.00%      0.00%
system.ruby.Directory_Controller.IM.Memory_Data        11576      0.00%      0.00%
system.ruby.Directory_Controller.Memory_Data        11576      0.00%      0.00%
system.ruby.IFETCH.hit_latency_hist_seqr::bucket_size            1                      
system.ruby.IFETCH.hit_latency_hist_seqr::max_bucket            9                      
system.ruby.IFETCH.hit_latency_hist_seqr::samples    111291115                      
system.ruby.IFETCH.hit_latency_hist_seqr |   111291115    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00%
system.ruby.IFETCH.hit_latency_hist_seqr::total    111291115                      
system.ruby.IFETCH.latency_hist_seqr::bucket_size           16                      
system.ruby.IFETCH.latency_hist_seqr::max_bucket          159                      
system.ruby.IFETCH.latency_hist_seqr::samples    111298686                      
system.ruby.IFETCH.latency_hist_seqr::mean     0.000001                      
system.ruby.IFETCH.latency_hist_seqr::stdev     0.013270                      
system.ruby.IFETCH.latency_hist_seqr     |   111298685    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           1      0.00%    100.00% |           0      0.00%    100.00%
system.ruby.IFETCH.latency_hist_seqr::total    111298686                      
system.ruby.IFETCH.miss_latency_hist_seqr::bucket_size           16                      
system.ruby.IFETCH.miss_latency_hist_seqr::max_bucket          159                      
system.ruby.IFETCH.miss_latency_hist_seqr::samples         7571                      
system.ruby.IFETCH.miss_latency_hist_seqr::mean     0.018492                      
system.ruby.IFETCH.miss_latency_hist_seqr::stdev     1.608983                      
system.ruby.IFETCH.miss_latency_hist_seqr |        7570     99.99%     99.99% |           0      0.00%     99.99% |           0      0.00%     99.99% |           0      0.00%     99.99% |           0      0.00%     99.99% |           0      0.00%     99.99% |           0      0.00%     99.99% |           0      0.00%     99.99% |           1      0.01%    100.00% |           0      0.00%    100.00%
system.ruby.IFETCH.miss_latency_hist_seqr::total         7571                      
system.ruby.L1Cache_Controller.Ack_all              3      0.00%      0.00%
system.ruby.L1Cache_Controller.Data_Exclusive        13487      0.00%      0.00%
system.ruby.L1Cache_Controller.Data_all_Acks        10232      0.00%      0.00%
system.ruby.L1Cache_Controller.E.L1_Replacement        10453      0.00%      0.00%
system.ruby.L1Cache_Controller.E.Load          255943      0.00%      0.00%
system.ruby.L1Cache_Controller.E.Store           2850      0.00%      0.00%
system.ruby.L1Cache_Controller.IM.Data_all_Acks         2655      0.00%      0.00%
system.ruby.L1Cache_Controller.IS.Data_Exclusive        13487      0.00%      0.00%
system.ruby.L1Cache_Controller.IS.Data_all_Acks         7577      0.00%      0.00%
system.ruby.L1Cache_Controller.Ifetch       111298692      0.00%      0.00%
system.ruby.L1Cache_Controller.L1_Replacement        22185      0.00%      0.00%
system.ruby.L1Cache_Controller.Load            700892      0.00%      0.00%
system.ruby.L1Cache_Controller.M.L1_Replacement         4668      0.00%      0.00%
system.ruby.L1Cache_Controller.M.Load          431436      0.00%      0.00%
system.ruby.L1Cache_Controller.M.Store         436535      0.00%      0.00%
system.ruby.L1Cache_Controller.M_I.Ifetch            6      0.00%      0.00%
system.ruby.L1Cache_Controller.M_I.Store            1      0.00%      0.00%
system.ruby.L1Cache_Controller.M_I.WB_Ack        15121      0.00%      0.00%
system.ruby.L1Cache_Controller.NP.Ifetch         7571      0.00%      0.00%
system.ruby.L1Cache_Controller.NP.Load          13493      0.00%      0.00%
system.ruby.L1Cache_Controller.NP.Store          2655      0.00%      0.00%
system.ruby.L1Cache_Controller.S.Ifetch     111291115      0.00%      0.00%
system.ruby.L1Cache_Controller.S.L1_Replacement         7064      0.00%      0.00%
system.ruby.L1Cache_Controller.S.Load              20      0.00%      0.00%
system.ruby.L1Cache_Controller.S.Store              3      0.00%      0.00%
system.ruby.L1Cache_Controller.SM.Ack_all            3      0.00%      0.00%
system.ruby.L1Cache_Controller.Store           442044      0.00%      0.00%
system.ruby.L1Cache_Controller.WB_Ack           15121      0.00%      0.00%
system.ruby.L2Cache_Controller.Exclusive_Unblock        16145      0.00%      0.00%
system.ruby.L2Cache_Controller.IM.Mem_Data         2150      0.00%      0.00%
system.ruby.L2Cache_Controller.IS.Mem_Data         2546      0.00%      0.00%
system.ruby.L2Cache_Controller.ISS.Mem_Data         6880      0.00%      0.00%
system.ruby.L2Cache_Controller.L1_GETS          13493      0.00%      0.00%
system.ruby.L2Cache_Controller.L1_GETX           2655      0.00%      0.00%
system.ruby.L2Cache_Controller.L1_GET_INSTR         7571      0.00%      0.00%
system.ruby.L2Cache_Controller.L1_PUTX          15121      0.00%      0.00%
system.ruby.L2Cache_Controller.L1_UPGRADE            3      0.00%      0.00%
system.ruby.L2Cache_Controller.M.L1_GETS         6607      0.00%      0.00%
system.ruby.L2Cache_Controller.M.L1_GETX          505      0.00%      0.00%
system.ruby.L2Cache_Controller.M.L1_GET_INSTR           13      0.00%      0.00%
system.ruby.L2Cache_Controller.MT.L1_PUTX        15121      0.00%      0.00%
system.ruby.L2Cache_Controller.MT_MB.Exclusive_Unblock        16142      0.00%      0.00%
system.ruby.L2Cache_Controller.Mem_Data         11576      0.00%      0.00%
system.ruby.L2Cache_Controller.NP.L1_GETS         6880      0.00%      0.00%
system.ruby.L2Cache_Controller.NP.L1_GETX         2150      0.00%      0.00%
system.ruby.L2Cache_Controller.NP.L1_GET_INSTR         2546      0.00%      0.00%
system.ruby.L2Cache_Controller.SS.L1_GETS            6      0.00%      0.00%
system.ruby.L2Cache_Controller.SS.L1_GET_INSTR         5012      0.00%      0.00%
system.ruby.L2Cache_Controller.SS.L1_UPGRADE            3      0.00%      0.00%
system.ruby.L2Cache_Controller.SS_MB.Exclusive_Unblock            3      0.00%      0.00%
system.ruby.LD.hit_latency_hist_seqr::bucket_size            1                      
system.ruby.LD.hit_latency_hist_seqr::max_bucket            9                      
system.ruby.LD.hit_latency_hist_seqr::samples       687399                      
system.ruby.LD.hit_latency_hist_seqr     |      687399    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00%
system.ruby.LD.hit_latency_hist_seqr::total       687399                      
